system:index,impervious,landcover,percent_tree_cover,percent_tree_error,.geo
69881,0,41,54,22,
69882,38,22,8,9,
69883,0,82,44,22,
69884,0,42,87,6,
69885,0,81,10,9,
69886,0,81,37,15,
69887,0,42,69,17,
69888,22,22,20,16,
69889,0,41,78,11,
69890,3,21,87,8,
69891,0,43,91,6,
69892,0,95,44,27,
69893,0,41,72,16,
69894,0,90,59,18,
69895,0,41,86,9,
69896,0,41,30,21,
69897,0,41,86,11,
69898,0,71,10,14,
69899,45,22,59,23,
69900,0,43,86,8,
69901,0,71,11,12,
69902,0,41,84,10,
69903,0,41,77,14,
69904,0,41,71,17,
69905,5,21,26,25,
69906,0,41,84,10,
69907,0,41,86,7,
69908,0,81,2,9,
69909,0,11,0,0,
69910,4,21,42,16,
69911,0,11,31,22,
69912,0,41,89,7,
69913,0,82,34,23,
69914,0,90,87,7,
69915,0,41,88,7,
69916,0,42,80,10,
69917,19,21,12,12,
69918,0,95,64,22,
69919,0,42,45,17,
69920,0,41,73,14,
69921,0,43,83,11,
69922,0,42,72,12,
69923,60,23,27,17,
69924,7,21,67,13,
69925,0,11,0,1,
69926,0,90,77,15,
69927,58,21,36,21,
69928,7,21,65,20,
69929,0,11,14,15,
69930,3,21,48,18,
69931,0,41,37,19,
69932,0,42,85,7,
69933,0,41,90,5,
69934,0,11,32,22,
69935,0,43,88,7,
69936,0,31,5,7,
69937,0,42,31,23,
69938,79,23,23,14,
69939,7,21,29,20,
69940,0,41,20,17,
69941,52,23,14,9,
69942,49,22,45,17,
69943,0,41,86,12,
69944,0,90,82,12,
69945,0,43,89,6,
69946,53,23,44,19,
69947,0,41,87,8,
69948,0,42,72,14,
69949,0,41,85,9,
69950,0,11,0,0,
69951,20,22,71,15,
69952,0,90,58,23,
69953,0,11,26,22,
69954,0,43,84,11,
69955,0,41,86,9,
69956,0,41,59,24,
69957,0,41,87,8,
69958,64,23,21,14,
69959,0,42,84,10,
69960,35,22,32,15,
69961,0,43,83,9,
69962,0,43,88,6,
69963,0,81,18,17,
69964,0,11,0,2,
69965,0,42,88,5,
69966,0,81,26,17,
69967,0,42,80,11,
69968,0,11,0,0,
69969,2,21,88,6,
69970,0,11,0,0,
69971,38,23,23,18,
69972,0,90,74,16,
69973,2,21,66,16,
69974,0,41,86,7,
69975,0,11,0,0,
69976,0,41,73,11,
69977,0,52,19,20,
69978,0,11,0,0,
69979,0,90,29,24,
69980,76,23,9,9,
69981,0,90,88,7,
69982,0,81,36,20,
69983,0,81,14,14,
69984,0,11,0,0,
69985,0,90,75,12,
69986,43,22,19,11,
69987,0,81,15,17,
69988,0,81,11,13,
69989,0,41,65,16,
69990,52,23,32,14,
69991,0,43,56,20,
69992,58,23,24,15,
69993,39,22,22,15,
69994,0,43,89,5,
69995,0,41,88,10,
69996,0,90,30,20,
69997,14,21,7,7,
69998,20,22,32,15,
69999,0,43,84,10,
70000,0,90,82,10,
70001,18,21,8,11,
70002,0,90,90,7,
70003,49,22,6,8,
70004,26,21,34,25,
70005,20,41,40,16,
70006,0,71,26,18,
70007,98,24,25,14,
70008,0,41,90,5,
70009,0,90,86,10,
70010,83,24,1,4,
70011,0,43,84,9,
70012,0,11,0,2,
70013,0,90,47,16,
70014,0,43,81,9,
70015,7,21,38,15,
70016,0,41,79,14,
70017,0,41,65,15,
70018,0,41,71,13,
70019,3,21,70,15,
70020,0,41,82,13,
70021,0,41,28,15,
70022,0,81,60,19,
70023,0,41,69,23,
70024,0,41,56,20,
70025,0,42,42,19,
70026,0,81,50,24,
70027,0,11,3,12,
70028,63,22,67,18,
70029,28,22,67,16,
70030,0,52,26,15,
70031,0,43,82,11,
70032,0,90,36,23,
70033,1,21,51,15,
70034,0,41,90,6,
70035,0,90,87,6,
70036,0,43,90,5,
70037,0,41,73,14,
70038,0,11,23,22,
70039,0,43,88,7,
70040,0,42,86,6,
70041,35,22,11,10,
70042,5,21,2,5,
70043,0,81,61,19,
70044,0,43,87,7,
70045,76,23,8,8,
70046,16,21,39,17,
70047,0,42,84,9,
70048,0,41,50,19,
70049,7,21,10,10,
70050,0,41,90,5,
70051,0,90,80,13,
70052,0,43,83,13,
70053,0,11,0,0,
70055,0,42,58,20,
70056,0,42,88,7,
70057,0,42,69,20,
70058,0,43,87,8,
70059,0,42,81,11,
70060,0,90,38,19,
70061,85,24,13,10,
70062,0,95,5,14,
70063,68,23,32,19,
70064,0,41,77,13,
70065,90,24,5,6,
70066,39,22,58,14,
70067,0,11,4,15,
70068,0,42,60,15,
70069,0,41,79,16,
70070,29,22,12,11,
70071,0,11,0,0,
70072,65,23,13,10,
70073,0,41,90,6,
70074,0,11,0,0,
70075,4,21,43,22,
70076,38,22,12,14,
70077,68,23,64,17,
70078,38,22,20,12,
70079,62,23,22,13,
70080,0,43,80,15,
70081,0,52,85,13,
70082,0,82,28,18,
70083,0,43,84,9,
70084,0,90,85,7,
70085,43,24,9,4,
70086,0,41,61,19,
70087,0,31,7,5,
70088,0,41,86,9,
70089,0,41,74,16,
70090,58,23,24,14,
70091,19,22,69,19,
70092,0,41,78,16,
70093,0,41,76,15,
70094,9,21,31,17,
70095,0,90,88,7,
70096,9,21,78,11,
70097,0,43,87,7,
70098,0,41,90,6,
70099,0,52,40,18,
70100,8,21,30,16,
70101,0,41,37,24,
70102,0,52,47,19,
70103,44,22,64,17,
70104,0,41,88,9,
70105,0,11,5,14,
70106,0,41,75,17,
70107,0,52,80,11,
70108,36,22,15,15,
70109,0,41,49,16,
70110,0,95,19,19,
70111,0,52,26,19,
70112,0,81,30,18,
70113,0,42,85,11,
70114,0,41,84,10,
70115,4,21,55,19,
70116,0,43,57,18,
70117,4,21,84,10,
70118,0,41,89,8,
70119,0,41,16,14,
70120,8,21,19,20,
70121,61,23,20,16,
70122,0,41,54,20,
70123,0,11,0,0,
70124,0,43,89,6,
70125,0,41,82,11,
70126,0,11,0,0,
70127,44,22,54,20,
70128,0,41,86,8,
70129,0,52,53,19,
70130,8,21,7,10,
70131,0,11,0,2,
70132,0,41,91,4,
70133,0,43,80,13,
70134,68,23,20,15,
70135,0,11,0,0,
70136,0,43,74,15,
70137,0,11,0,3,
70138,0,41,90,6,
70139,0,41,88,8,
70140,74,23,26,16,
70141,0,95,54,22,
70142,54,23,27,16,
70143,51,23,21,14,
70144,0,43,85,9,
70145,67,23,15,13,
70146,0,43,87,7,
70147,0,52,28,18,
70148,0,52,87,8,
70149,0,41,71,15,
70150,21,22,68,17,
70151,65,23,16,9,
70152,0,42,87,7,
70153,0,95,26,17,
70154,19,22,55,17,
70155,0,81,46,25,
70156,0,41,69,17,
70157,7,21,63,20,
70158,0,41,89,6,
70159,52,23,18,11,
70160,0,90,59,19,
70161,80,24,13,9,
70162,0,90,83,11,
70163,42,22,9,9,
70164,0,41,83,10,
70165,0,42,92,4,
70166,0,52,28,18,
70167,0,90,82,10,
70168,0,41,90,7,
70169,0,42,66,15,
70170,0,43,87,9,
70171,0,41,73,12,
70172,0,81,32,23,
70173,0,41,68,14,
70174,0,41,86,9,
70175,0,42,89,6,
70176,0,31,1,3,
70177,0,71,17,17,
70178,7,21,66,19,
70179,0,42,76,13,
70180,0,41,91,6,
70181,0,41,88,8,
70182,0,41,79,18,
70183,0,42,87,6,
70184,2,21,45,13,
70185,0,41,83,11,
70186,0,95,25,20,
70187,58,23,23,14,
70188,0,90,69,19,
70189,0,43,86,7,
70190,0,11,0,0,
70191,0,42,84,9,
70192,0,81,62,17,
70193,0,90,72,18,
70194,3,21,73,13,
70195,0,95,35,21,
70196,0,31,0,1,
70197,0,11,0,0,
70198,0,41,82,10,
70199,0,31,0,5,
70200,0,41,8,12,
70201,15,21,65,18,
70202,0,90,84,11,
70203,0,90,77,13,
70204,0,41,90,7,
70205,0,42,88,7,
70206,0,41,85,9,
70207,2,21,85,8,
70209,20,21,75,11,
70210,0,41,81,11,
70211,0,90,48,26,
70212,89,24,27,19,
70213,41,22,61,15,
70214,33,22,42,15,
70215,0,42,88,6,
70216,0,52,81,12,
70217,5,21,21,19,
70218,37,22,45,16,
70219,0,41,42,17,
70220,0,90,88,6,
70221,0,43,84,8,
70222,0,71,9,7,
70223,44,22,27,18,
70224,19,21,68,17,
70225,15,21,28,15,
70226,0,42,70,23,
70227,0,41,86,9,
70228,0,90,86,12,
70229,0,81,37,16,
70230,0,11,0,0,
70231,0,41,87,5,
70232,0,90,75,11,
70233,100,24,1,3,
70234,0,43,75,11,
70235,0,95,5,11,
70236,1,21,28,23,
70237,83,24,23,14,
70238,67,23,10,9,
70239,0,11,0,2,
70240,0,42,63,17,
70241,0,43,85,11,
70242,0,42,84,11,
70243,0,11,0,0,
70244,0,43,87,9,
70245,0,42,83,12,
70246,65,23,25,13,
70247,43,22,24,20,
70248,0,43,70,14,
70249,0,11,28,16,
70250,0,90,86,7,
70251,0,41,56,16,
70252,0,41,68,18,
70253,0,43,86,7,
70254,0,90,88,8,
70256,0,42,77,11,
70257,0,71,17,21,
70258,17,21,80,13,
70259,0,90,63,22,
70260,18,22,51,22,
70261,0,41,69,21,
70262,0,90,79,12,
70263,0,41,80,14,
70264,0,43,79,11,
70265,0,41,65,19,
70266,0,43,73,18,
70267,0,41,45,15,
70268,71,23,6,7,
70269,23,22,10,13,
70270,0,43,88,7,
70271,47,22,28,16,
70272,0,41,83,13,
70273,0,42,80,12,
70274,0,41,77,12,
70275,67,23,20,13,
70276,63,23,14,9,
70277,0,43,85,13,
70278,0,42,86,9,
70279,0,41,91,6,
70280,0,41,82,10,
70281,0,42,84,11,
70282,0,41,88,7,
70283,0,81,40,22,
70285,0,42,76,12,
70286,0,11,25,24,
70287,0,42,84,10,
70288,23,22,36,20,
70289,35,22,33,19,
70290,41,22,49,22,
70291,0,11,42,20,
70292,34,22,57,18,
70293,0,41,90,5,
70294,0,81,13,13,
70295,75,23,18,8,
70296,0,41,86,6,
70297,0,90,87,7,
70298,0,11,0,0,
70299,0,42,81,11,
70300,46,22,34,18,
70301,7,21,86,10,
70302,0,81,4,6,
70303,0,41,91,6,
70304,0,11,0,0,
70305,0,43,87,6,
70306,29,22,6,6,
70307,0,43,86,9,
70308,0,42,50,20,
70309,55,23,19,15,
70310,0,90,89,8,
70311,0,11,0,2,
70312,0,42,82,8,
70313,0,81,3,8,
70314,0,52,49,22,
70315,0,90,61,20,
70316,47,22,28,16,
70317,0,90,50,21,
70318,2,21,84,12,
70319,100,24,11,12,
70320,0,11,0,0,
70321,39,22,24,14,
70322,0,42,88,6,
70323,0,52,43,16,
70324,7,21,73,14,
70325,0,41,89,6,
70326,0,81,36,20,
70327,79,23,18,8,
70328,0,90,88,9,
70329,14,21,24,17,
70330,0,81,11,13,
70331,0,90,81,10,
70332,0,81,12,15,
70333,0,11,72,19,
70334,0,43,87,8,
70335,0,90,89,7,
70336,13,21,36,26,
70337,36,22,40,23,
70338,0,41,87,6,
70339,0,41,82,11,
70340,0,11,0,0,
70341,91,24,2,9,
70342,0,43,86,7,
70343,0,42,59,21,
70344,0,31,10,11,
70345,0,41,86,9,
70346,0,43,89,5,
70347,35,22,37,16,
70348,0,41,91,6,
70349,0,42,83,12,
70350,0,90,55,22,
70351,38,22,30,12,
70352,20,22,44,15,
70353,0,41,89,6,
70354,26,22,14,13,
70355,0,42,88,6,
70356,80,24,24,16,
70357,0,41,59,21,
70358,0,95,24,20,
70359,0,43,82,9,
70360,0,41,89,6,
70361,22,22,65,17,
70362,0,52,84,11,
70363,67,22,2,4,
70364,10,21,75,12,
70365,0,81,6,8,
70366,0,41,41,16,
70367,0,41,37,20,
70368,0,41,62,17,
70369,0,41,87,9,
70370,69,23,7,7,
70371,4,21,8,10,
70372,0,41,89,7,
70373,0,11,0,0,
70374,0,41,91,4,
70375,0,41,53,25,
70376,72,21,21,17,
70377,0,41,89,7,
70378,6,21,24,19,
70379,0,41,90,4,
70380,0,11,29,22,
70381,3,21,59,17,
70382,0,41,48,17,
70383,0,11,0,6,
70384,0,41,80,13,
70385,0,41,73,16,
70386,92,24,2,5,
70387,0,41,88,7,
70388,0,41,87,9,
70389,0,42,73,13,
70390,0,95,15,20,
70392,0,41,78,15,
70393,0,90,87,9,
70394,0,82,37,18,
70395,0,41,61,14,
70396,0,41,72,15,
70397,0,11,1,12,
70398,14,22,61,18,
70399,0,42,65,18,
70400,0,43,47,20,
70401,0,42,79,13,
70402,0,11,0,0,
70403,0,41,75,18,
70404,0,81,12,11,
70405,0,41,75,13,
70406,0,81,4,8,
70407,0,81,24,20,
70408,0,41,48,24,
70409,0,41,89,6,
70410,0,90,36,19,
70411,74,23,17,7,
70412,0,41,68,20,
70413,86,24,18,16,
70414,0,41,86,8,
70415,0,41,90,6,
70416,0,11,0,4,
70417,15,21,76,14,
70418,0,43,87,8,
70419,12,21,56,19,
70420,34,22,38,26,
70421,0,11,0,0,
70422,67,23,17,14,
70423,0,41,77,10,
70424,0,41,69,18,
70425,0,90,13,17,
70426,0,41,27,23,
70427,0,42,84,6,
70428,0,11,4,12,
70429,0,95,22,18,
70430,0,11,3,11,
70431,0,31,9,7,
70432,0,95,83,11,
70433,0,42,50,18,
70434,0,42,52,17,
70435,0,41,28,14,
70436,0,90,74,16,
70437,0,41,77,19,
70438,0,42,86,8,
70439,0,43,82,9,
70440,0,90,75,11,
70441,0,42,57,20,
70442,43,23,28,15,
70443,0,81,8,14,
70444,0,41,82,11,
70445,0,90,73,16,
70446,0,90,90,6,
70447,0,41,83,10,
70448,0,90,70,18,
70449,0,41,88,6,
70450,0,90,92,5,
70451,0,43,88,8,
70452,0,52,63,11,
70453,0,90,83,10,
70454,0,11,0,5,
70455,14,21,65,18,
70456,34,22,36,15,
70457,0,90,85,12,
70458,0,41,89,6,
70459,1,43,80,14,
70460,0,41,89,7,
70461,40,22,51,21,
70462,0,11,19,21,
70463,87,24,4,7,
70464,0,41,88,7,
70465,0,41,56,30,
70466,6,21,24,19,
70467,0,71,12,12,
70468,0,90,68,19,
70469,78,23,2,4,
70470,0,95,8,13,
70471,0,43,87,6,
70472,0,81,20,16,
70473,0,41,81,11,
70474,0,90,82,13,
70475,12,21,75,15,
70476,50,23,32,15,
70477,78,23,10,8,
70478,24,22,73,14,
70479,0,42,86,8,
70480,0,90,88,6,
70481,0,11,0,4,
70482,0,41,86,11,
70483,0,43,52,19,
70484,0,41,84,12,
70485,0,11,0,0,
70486,0,81,11,14,
70487,0,41,89,6,
70488,0,41,88,7,
70489,0,52,22,20,
70490,0,43,88,7,
70491,0,90,75,13,
70492,18,21,23,16,
70493,0,90,81,13,
70494,0,90,88,6,
70495,0,41,86,8,
70496,69,23,9,9,
70497,48,24,29,15,
70498,0,41,89,6,
70499,0,41,87,7,
70500,0,90,88,8,
70501,53,22,16,18,
70502,0,43,87,8,
70503,28,22,15,11,
70504,0,90,88,12,
70505,0,41,71,14,
70506,100,24,1,3,
70507,0,95,26,19,
70508,0,42,81,12,
70509,81,24,53,18,
70510,0,41,90,5,
70512,19,21,83,12,
70513,0,42,86,6,
70514,7,21,84,10,
70515,0,41,80,13,
70516,0,41,72,20,
70517,45,22,5,7,
70518,0,41,90,8,
70519,0,42,48,20,
70520,0,43,86,13,
70521,0,43,81,14,
70522,0,41,82,12,
70523,2,21,41,16,
70524,0,43,72,16,
70525,0,90,76,14,
70526,32,22,44,19,
70527,4,21,68,17,
70528,2,21,69,13,
70529,73,23,11,9,
70530,0,81,25,19,
70531,0,41,86,11,
70532,8,21,23,20,
70533,0,41,72,18,
70534,0,52,79,12,
70535,0,42,86,8,
70536,0,42,61,17,
70537,0,90,88,9,
70538,0,42,84,10,
70539,0,81,54,20,
70540,0,43,88,7,
70541,0,43,87,6,
70542,0,90,86,9,
70543,0,43,86,8,
70544,0,41,84,11,
70545,49,22,16,16,
70546,0,90,84,9,
70547,0,41,69,20,
70548,0,42,87,9,
70549,0,41,88,8,
70550,0,41,87,6,
70551,26,22,48,19,
70552,0,41,90,6,
70553,0,95,31,22,
70554,0,42,84,10,
70555,63,23,21,14,
70556,0,43,86,6,
70557,0,42,33,19,
70558,0,90,33,23,
70559,0,43,90,5,
70560,0,41,86,9,
70561,2,21,72,15,
70562,18,22,11,15,
70563,0,42,87,8,
70564,2,21,72,12,
70565,0,42,86,7,
70566,0,90,86,11,
70567,0,43,55,18,
70568,0,11,0,2,
70569,0,41,61,17,
70570,0,90,83,15,
70571,0,11,0,6,
70572,0,41,86,6,
70573,0,41,89,8,
70574,0,43,88,5,
70575,0,90,69,16,
70576,0,11,0,0,
70577,0,81,42,17,
70578,0,43,60,18,
70579,0,31,6,9,
70580,0,11,0,5,
70581,0,42,68,17,
70582,0,42,88,7,
70583,0,95,22,24,
70584,76,23,8,8,
70585,50,23,22,16,
70586,0,43,89,6,
70587,0,42,86,8,
70588,0,41,86,11,
70589,3,21,72,16,
70590,0,43,86,6,
70591,0,42,13,13,
70592,0,90,52,19,
70593,0,90,87,12,
70594,0,81,64,20,
70595,0,41,89,5,
70596,0,90,63,24,
70597,0,90,77,12,
70598,0,11,0,0,
70599,15,22,69,16,
70600,35,22,70,15,
70601,0,11,0,5,
70602,0,52,62,21,
70603,0,11,0,0,
70604,0,41,90,5,
70605,24,22,47,26,
70606,0,42,51,18,
70607,0,52,50,22,
70608,0,52,6,6,
70609,0,41,80,12,
70610,87,24,3,6,
70611,0,41,86,9,
70612,30,22,71,17,
70613,55,23,27,16,
70614,21,22,65,18,
70615,0,43,86,8,
70616,0,81,64,21,
70617,15,21,26,20,
70618,0,11,0,1,
70619,60,23,15,10,
70620,0,90,83,10,
70621,69,23,14,11,
70622,20,22,30,18,
70623,0,41,89,6,
70624,74,23,10,9,
70625,0,11,7,16,
70626,0,82,20,15,
70627,0,81,2,5,
70628,0,90,89,7,
70629,0,41,85,9,
70630,0,43,91,6,
70631,0,41,84,12,
70632,63,23,24,14,
70633,0,41,90,6,
70634,0,81,29,18,
70635,0,41,92,5,
70636,29,22,42,18,
70637,61,23,39,16,
70638,0,81,62,20,
70639,0,41,88,6,
70640,0,42,85,6,
70641,34,22,31,19,
70642,0,11,0,0,
70643,0,11,0,0,
70644,30,23,31,12,
70645,0,41,59,20,
70646,0,11,0,1,
70647,0,41,71,16,
70648,0,42,87,6,
70649,14,21,42,16,
70650,7,21,7,11,
70651,0,43,88,8,
70652,0,81,9,11,
70653,0,42,78,10,
70654,28,22,67,17,
70655,70,22,46,18,
70656,0,11,0,2,
70657,0,11,0,0,
70658,0,11,0,0,
70659,0,43,86,6,
70660,0,43,86,9,
70661,0,41,88,8,
70662,0,81,4,7,
70663,0,43,86,7,
70664,0,52,28,17,
70665,0,41,90,7,
70666,70,23,1,4,
70667,0,43,57,16,
70668,75,23,10,7,
70669,0,41,20,22,
70670,0,41,75,11,
70671,0,43,72,13,
70672,0,43,87,7,
70673,0,42,69,14,
70674,0,42,86,8,
70675,0,42,82,10,
70676,0,41,89,6,
70677,0,11,0,0,
70678,0,41,41,19,
70679,0,42,63,18,
70680,0,41,66,16,
70681,42,23,31,13,
70682,11,22,9,11,
70683,0,43,86,8,
70684,0,42,70,15,
70685,0,41,33,17,
70686,0,11,0,0,
70687,5,21,37,17,
70688,0,90,81,14,
70689,0,52,20,14,
70690,0,43,83,10,
70691,1,21,79,12,
70692,61,23,7,8,
70693,0,42,86,7,
70694,0,90,84,13,
70695,0,41,84,12,
70696,91,22,20,18,
70697,0,41,66,22,
70698,0,90,28,21,
70699,0,43,79,16,
70700,0,81,25,26,
70701,0,11,0,0,
70702,0,41,78,12,
70703,0,41,88,9,
70704,0,52,71,19,
70705,0,43,84,10,
70706,41,22,29,14,
70707,0,41,88,6,
70708,0,71,63,20,
70709,66,23,7,9,
70710,0,42,86,10,
70711,0,11,7,17,
70712,0,42,72,11,
70713,0,90,76,14,
70714,0,42,78,13,
70715,0,11,0,1,
70716,83,24,2,4,
70717,0,42,73,13,
70718,0,90,73,14,
70719,0,82,47,24,
70720,0,43,86,13,
70721,34,22,29,18,
70722,0,42,80,11,
70723,0,42,24,16,
70724,0,11,0,0,
70725,51,23,31,17,
70726,0,81,13,17,
70727,0,11,6,16,
70728,14,22,71,22,
70729,0,11,0,1,
70730,0,41,88,7,
70731,0,42,82,11,
70732,0,41,90,4,
70733,0,95,13,14,
70734,3,21,30,12,
70735,0,81,41,26,
70736,0,41,74,13,
70737,0,11,0,0,
70738,0,41,88,8,
70739,0,71,51,26,
70740,0,41,86,9,
70741,0,81,19,23,
70742,13,22,66,17,
70743,0,42,86,7,
70744,0,43,87,7,
70745,63,23,26,16,
70746,0,42,79,10,
70747,0,41,84,12,
70748,0,81,5,8,
70749,65,23,14,11,
70750,2,21,61,16,
70751,0,43,88,5,
70752,0,41,89,7,
70753,0,43,71,13,
70754,100,24,3,6,
70755,0,41,86,8,
70756,61,23,35,15,
70757,58,22,18,15,
70758,0,42,75,19,
70759,0,11,0,0,
70760,0,41,86,10,
70761,0,42,78,13,
70762,0,95,52,20,
70763,0,42,88,6,
70764,71,23,21,15,
70765,0,41,89,8,
70766,0,81,6,8,
70767,0,42,75,11,
70768,0,31,19,13,
70769,64,23,27,12,
70770,0,82,9,10,
70771,98,24,0,3,
70772,63,23,26,15,
70773,0,90,74,14,
70774,12,21,24,14,
70775,0,43,87,6,
70776,0,43,77,15,
70777,0,41,88,8,
70778,0,41,86,9,
70779,0,41,68,19,
70780,0,11,7,17,
70781,37,22,44,17,
70782,0,41,85,11,
70783,4,21,64,19,
70784,0,43,85,6,
70785,0,41,39,21,
70786,0,95,55,21,
70787,83,23,22,16,
70788,0,11,0,0,
70789,92,24,1,4,
70790,0,81,24,21,
70791,34,22,15,15,
70792,0,41,88,8,
70793,0,43,79,12,
70794,0,41,84,9,
70795,0,42,89,8,
70796,0,11,0,0,
70797,0,41,85,10,
70798,0,41,88,7,
70799,0,41,90,7,
70800,0,81,67,19,
70801,0,41,87,6,
70802,0,90,18,19,
70803,0,43,76,11,
70804,1,21,68,17,
70805,0,41,89,5,
70806,0,41,85,9,
70807,0,41,86,9,
70808,0,90,91,6,
70809,0,43,85,10,
70810,0,41,86,7,
70811,0,43,85,9,
70812,0,90,80,15,
70813,0,41,86,8,
70814,0,41,88,7,
70815,0,11,1,8,
70816,0,95,6,13,
70817,0,42,63,21,
70818,56,23,24,16,
70819,2,21,88,8,
70820,0,42,57,16,
70821,0,41,83,11,
70822,0,41,85,9,
70823,0,41,70,18,
70824,0,90,89,5,
70825,19,21,17,15,
70826,0,42,20,13,
70827,0,42,88,6,
70828,0,81,4,6,
70829,0,90,91,8,
70830,0,41,87,10,
70831,0,43,34,21,
70832,0,42,77,13,
70833,0,82,6,8,
70834,0,11,0,0,
70835,0,41,52,21,
70836,42,22,43,15,
70837,0,11,0,0,
70838,0,43,91,5,
70839,11,21,81,11,
70840,0,42,70,17,
70841,0,11,0,0,
70842,0,41,87,8,
70843,0,41,91,6,
70844,0,90,62,17,
70845,0,82,57,21,
70846,40,21,69,17,
70847,0,95,32,21,
70848,0,81,11,13,
70849,26,22,22,15,
70850,0,43,88,8,
70851,0,81,71,21,
70852,0,43,83,14,
70853,0,41,83,14,
70854,0,43,89,9,
70855,0,41,88,11,
70856,0,41,74,15,
70857,0,11,0,0,
70858,0,43,87,7,
70859,0,82,13,12,
70860,25,22,41,14,
70861,4,21,69,17,
70862,22,22,4,5,
70863,0,41,82,11,
70864,0,31,32,18,
70865,46,22,79,12,
70866,0,90,48,22,
70867,0,41,85,8,
70868,43,23,20,12,
70869,3,21,65,13,
70870,0,41,87,5,
70871,0,42,79,12,
70872,0,42,84,9,
70873,10,21,44,19,
70874,0,11,0,0,
70875,0,41,58,20,
70876,2,21,52,21,
70877,0,11,0,0,
70878,0,41,73,15,
70879,0,81,34,19,
70880,0,42,88,8,
70881,0,43,22,14,
70882,0,41,88,6,
70883,0,42,86,5,
70884,0,81,9,11,
70885,9,21,10,11,
70886,0,41,90,4,
70887,0,11,0,1,
70888,3,21,69,17,
70889,2,21,7,8,
70890,0,90,79,15,
70891,0,90,90,6,
70892,16,21,23,19,
70893,0,43,89,5,
70894,10,21,9,8,
70895,0,41,78,15,
70896,83,24,7,7,
70897,0,41,88,7,
70898,0,11,0,1,
70899,0,52,86,7,
70900,0,11,10,20,
70901,0,43,29,19,
70902,15,21,65,20,
70903,0,41,87,7,
70904,0,81,33,23,
70905,94,24,1,4,
70906,0,42,71,13,
70907,0,81,2,7,
70908,0,41,79,13,
70909,0,82,17,13,
70910,0,41,90,8,
70911,0,90,69,22,
70912,0,90,89,8,
70913,0,11,0,0,
70914,0,41,89,5,
70915,0,43,89,7,
70916,3,21,77,12,
70917,0,81,42,19,
70918,0,52,79,11,
70919,0,52,11,14,
70920,0,42,83,10,
70921,0,41,85,9,
70922,51,22,34,21,
70923,0,41,88,7,
70924,0,81,54,23,
70925,0,43,88,7,
70926,0,11,0,0,
70927,0,43,75,15,
70928,58,23,20,13,
70929,0,81,24,16,
70930,0,41,74,15,
70931,0,90,82,11,
70932,0,41,90,6,
70933,33,22,19,14,
70934,0,81,2,5,
70935,76,23,12,10,
70936,0,42,43,19,
70937,0,41,82,13,
70938,51,23,44,18,
70939,0,41,88,8,
70940,0,11,9,18,
70941,0,90,61,19,
70942,0,81,6,9,
70943,0,41,84,10,
70944,0,90,85,8,
70945,0,31,1,4,
70946,0,41,84,12,
70947,30,21,72,14,
70948,0,42,70,17,
70949,7,21,81,13,
70950,0,52,22,20,
70951,2,21,80,11,
70952,0,41,85,9,
70953,0,42,87,7,
70954,0,82,11,12,
70955,0,82,9,5,
70956,38,22,46,19,
70957,0,90,27,25,
70958,13,21,25,24,
70959,0,41,78,10,
70960,0,90,89,8,
70961,3,21,85,9,
70962,0,31,1,4,
70963,0,71,71,18,
70964,0,43,88,9,
70965,0,41,87,8,
70966,0,95,16,15,
70967,0,90,81,11,
70968,67,23,18,11,
70969,0,90,85,8,
70970,0,43,72,18,
70971,0,90,78,12,
70972,0,31,2,10,
70973,0,81,70,17,
70974,66,23,8,4,
70975,88,24,22,12,
70976,0,43,87,8,
70977,0,11,0,0,
70978,76,23,7,7,
70979,0,42,88,6,
70980,0,41,81,16,
70981,56,23,48,20,
70982,0,11,0,0,
70983,0,41,86,8,
70984,0,95,10,11,
70985,0,41,61,26,
70986,0,41,68,17,
70987,0,42,67,18,
70988,79,23,5,7,
70989,0,52,77,12,
70990,72,23,12,10,
70991,0,31,1,5,
70992,0,41,87,9,
70993,66,23,35,16,
70994,64,23,26,15,
70995,0,41,81,9,
70996,0,43,87,7,
70997,0,41,88,9,
70998,0,41,89,5,
70999,65,23,18,17,
71000,0,42,68,15,
71001,0,43,85,12,
71002,23,22,43,15,
71003,17,21,64,20,
71004,0,43,90,6,
71005,0,90,71,17,
71006,0,41,85,9,
71007,13,21,33,18,
71008,0,90,88,7,
71009,0,41,48,20,
71010,0,43,84,10,
71011,75,23,6,8,
71012,0,11,0,0,
71013,0,81,52,25,
71014,0,81,12,12,
71015,0,11,0,0,
71016,0,11,5,14,
71017,0,43,86,7,
71018,0,41,89,8,
71019,0,81,13,14,
71020,0,42,86,7,
71021,0,42,73,12,
71022,0,90,12,15,
71023,0,41,83,9,
71024,0,42,88,5,
71025,0,41,92,5,
71026,46,23,10,10,
71027,0,41,86,5,
71028,0,31,1,3,
71029,0,41,81,15,
71030,52,23,6,8,
71031,47,22,42,18,
71032,0,41,82,8,
71033,0,41,26,21,
71034,0,41,89,9,
71035,0,41,78,11,
71036,0,52,72,16,
71037,7,21,68,19,
71038,0,43,71,18,
71039,0,43,90,6,
71040,0,41,91,6,
71041,51,23,6,7,
71042,0,41,51,20,
71043,0,95,10,14,
71044,0,41,91,6,
71045,0,42,88,6,
71046,0,42,82,11,
71047,0,42,81,11,
71048,0,41,89,7,
71049,30,22,67,19,
