system:index,impervious,landcover,percent_tree_cover,percent_tree_error,.geo
70225,0,82,0,0,
70226,0,82,0,0,
70227,0,82,0,0,
70228,0,82,0,0,
70229,0,82,0,1,
70230,0,82,0,0,
70231,0,82,0,1,
70232,0,82,0,0,
70233,0,81,3,4,
70234,44,22,2,5,
70235,0,82,0,4,
70236,70,23,4,5,
70237,16,22,81,15,
70238,0,82,0,3,
70239,0,82,0,1,
70240,62,23,3,5,
70241,50,23,7,7,
70242,1,21,4,6,
70243,0,90,24,19,
70244,0,82,3,5,
70245,0,82,0,1,
70246,95,24,0,4,
70247,0,82,0,3,
70248,0,90,74,18,
70249,43,22,0,2,
70250,0,82,0,2,
70251,0,41,11,10,
70252,0,82,3,8,
70253,0,82,0,0,
70254,0,82,0,2,
70255,0,82,0,2,
70256,0,82,0,1,
70257,25,22,26,20,
70258,49,22,2,5,
70259,0,11,1,9,
70260,0,71,14,11,
70261,0,82,3,6,
70262,0,81,0,2,
70263,0,82,6,11,
70264,62,23,3,4,
70265,0,82,0,3,
70266,0,41,55,18,
70267,0,41,16,15,
70268,17,21,22,18,
70269,0,82,0,2,
70270,55,22,1,3,
70271,0,41,74,18,
70272,0,82,2,5,
70273,0,82,1,4,
70274,0,82,0,2,
70275,38,22,7,14,
70276,0,71,3,5,
70277,0,82,0,2,
70278,0,71,14,13,
70279,0,82,0,2,
70280,0,82,0,1,
70281,0,82,0,1,
70282,0,82,1,3,
70283,0,81,16,14,
70284,0,82,0,0,
70285,0,82,0,2,
70286,0,82,0,4,
70287,0,81,9,12,
70288,47,22,2,6,
70289,77,23,2,5,
70290,0,90,69,21,
70291,0,81,2,6,
70292,0,82,0,1,
70293,21,22,55,22,
70294,0,41,50,23,
70295,18,21,21,16,
70296,0,82,1,3,
70297,63,23,12,11,
70298,19,21,5,6,
70299,0,82,0,1,
70300,45,22,12,11,
70301,0,81,55,20,
70302,6,21,0,5,
70303,0,82,0,2,
70304,0,82,0,0,
70305,0,82,0,1,
70306,13,21,25,18,
70307,0,82,0,2,
70308,68,23,7,8,
70309,55,23,8,7,
70310,0,82,0,2,
70311,0,82,1,2,
70312,0,90,71,19,
70313,0,82,0,2,
70314,0,82,0,2,
70315,9,21,2,5,
70316,0,82,0,2,
70317,0,82,0,2,
70318,0,82,0,6,
70319,82,24,3,5,
70320,0,82,0,1,
70321,0,90,71,20,
70322,0,41,18,21,
70323,0,90,40,25,
70324,0,71,7,8,
70325,0,82,0,0,
70326,0,82,1,4,
70327,0,82,0,0,
70328,19,22,49,19,
70329,0,82,6,9,
70330,19,21,0,2,
70331,0,82,0,0,
70332,0,82,0,3,
70333,0,52,30,24,
70334,16,21,2,5,
70335,51,23,6,8,
70336,0,82,0,1,
70337,0,41,71,19,
70338,0,82,0,1,
70339,36,22,3,8,
70340,0,82,0,1,
70341,0,82,0,2,
70342,0,82,0,2,
70343,0,82,30,21,
70344,0,82,0,3,
70345,0,71,2,5,
70346,97,24,2,3,
70347,0,82,0,0,
70348,0,82,0,0,
70349,0,41,77,13,
70350,48,22,0,3,
70351,0,42,56,22,
70352,31,22,1,5,
70353,0,82,5,12,
70354,81,23,6,7,
70355,0,82,0,2,
70356,0,90,70,22,
70357,0,71,0,3,
70358,0,82,0,0,
70359,0,41,8,16,
70360,13,21,84,12,
70361,16,21,10,18,
70362,0,82,0,0,
70363,28,22,33,25,
70364,0,82,0,2,
70365,0,82,0,2,
70366,93,24,0,3,
70367,0,41,75,20,
70368,45,22,10,8,
70369,94,24,0,3,
70370,93,24,4,6,
70371,0,82,0,1,
70372,0,41,28,21,
70373,11,21,83,16,
70374,0,41,77,16,
70375,0,81,4,6,
70376,0,82,0,0,
70377,18,21,2,5,
70378,0,82,0,1,
70379,0,90,72,19,
70380,0,71,4,7,
70381,0,11,1,4,
70382,68,23,6,6,
70383,14,21,74,20,
70384,0,82,0,3,
70385,0,82,1,6,
70386,0,82,0,1,
70387,0,82,0,1,
70388,0,82,14,19,
70389,0,41,47,21,
70390,7,21,49,23,
70391,0,82,0,0,
70392,0,90,45,18,
70393,0,82,0,1,
70394,0,82,1,3,
70395,0,82,0,1,
70396,27,22,0,2,
70397,45,22,14,9,
70398,0,82,5,9,
70399,0,82,0,1,
70400,0,82,0,0,
70401,0,82,0,3,
70402,0,82,0,0,
70403,0,82,1,4,
70404,0,82,1,4,
70405,0,82,0,1,
70406,0,82,0,2,
70407,0,82,0,1,
70408,0,82,1,4,
70409,0,82,0,1,
70410,30,22,32,21,
70411,5,21,1,3,
70412,0,90,32,17,
70413,52,23,4,5,
70414,0,82,0,2,
70415,0,82,2,5,
70416,0,82,1,3,
70417,21,22,16,11,
70418,0,82,0,3,
70419,0,82,0,1,
70420,0,71,11,10,
70421,0,82,0,1,
70422,9,21,4,6,
70423,55,23,13,11,
70424,0,82,0,2,
70425,0,95,0,2,
70426,39,22,5,7,
70427,0,82,1,5,
70428,0,82,2,7,
70429,84,22,11,10,
70430,96,24,3,6,
70431,0,82,0,0,
70432,68,22,3,4,
70433,0,82,1,4,
70434,56,23,10,10,
70435,37,22,0,2,
70436,0,82,17,17,
70437,0,82,0,2,
70438,0,82,1,3,
70439,16,21,2,5,
70440,0,82,0,0,
70441,0,82,0,3,
70442,0,82,0,1,
70443,0,82,2,7,
70444,0,82,0,2,
70445,0,82,0,0,
70446,0,82,2,7,
70447,24,21,14,14,
70448,0,82,0,1,
70449,18,21,3,6,
70450,0,81,4,10,
70451,0,82,2,5,
70452,0,41,81,15,
70453,0,82,0,1,
70454,0,82,1,4,
70455,0,90,58,23,
70456,50,23,10,7,
70457,5,21,0,8,
70458,5,21,6,9,
70459,0,82,1,3,
70460,0,82,9,13,
70461,0,90,79,16,
70462,0,52,37,19,
70463,0,41,43,22,
70464,11,21,1,4,
70465,0,82,0,2,
70466,0,82,0,1,
70467,30,22,6,7,
70468,39,22,1,5,
70469,0,82,0,2,
70470,0,82,0,1,
70471,0,82,0,0,
70472,0,71,12,12,
70473,21,22,24,24,
70474,0,81,2,4,
70475,0,82,1,3,
70476,27,22,12,9,
70477,0,90,64,21,
70478,44,22,3,4,
70479,0,31,2,6,
70480,8,21,39,22,
70481,0,82,1,3,
70482,0,82,0,1,
70483,0,82,0,1,
70484,20,22,33,22,
70485,0,82,0,2,
70486,0,82,0,2,
70487,0,82,0,1,
70488,0,82,0,1,
70489,0,81,6,13,
70490,0,82,0,0,
70491,0,82,0,0,
70492,0,82,1,3,
70493,0,82,0,2,
70494,39,22,6,6,
70495,0,41,71,18,
70496,63,23,7,5,
70497,30,22,8,13,
70498,0,82,0,1,
70499,0,41,54,19,
70500,50,23,13,9,
70501,61,23,3,5,
70502,33,22,7,7,
70503,0,82,2,6,
70504,33,22,7,15,
70505,33,22,3,5,
70506,12,21,0,3,
70507,0,82,1,4,
70508,0,41,80,12,
70509,0,82,3,6,
70510,0,82,0,1,
70511,0,82,0,2,
70512,35,22,5,7,
70513,0,82,3,7,
70514,0,31,0,5,
70515,1,23,21,18,
70516,0,82,0,1,
70517,11,21,5,7,
70518,10,21,1,6,
70519,0,41,25,18,
70520,0,82,0,4,
70521,0,82,0,1,
70522,0,41,35,18,
70523,63,23,8,8,
70524,0,82,1,4,
70525,0,82,0,0,
70526,69,23,7,10,
70527,0,95,23,22,
70528,0,31,32,25,
70529,0,82,0,0,
70530,0,82,0,0,
70531,0,82,0,0,
70532,78,23,6,6,
70533,0,82,0,2,
70534,0,82,3,6,
70535,39,22,14,9,
70536,0,82,0,0,
70537,0,82,3,5,
70538,0,82,1,3,
70539,0,82,13,13,
70540,54,22,1,4,
70541,4,21,2,6,
70542,0,71,10,17,
70543,0,82,0,0,
70544,0,82,0,2,
70545,87,24,12,10,
70546,0,41,83,17,
70547,0,82,0,1,
70548,0,82,5,10,
70549,60,23,6,6,
70550,8,21,5,10,
70551,0,82,0,2,
70552,0,82,0,3,
70553,37,22,3,5,
70554,0,82,2,9,
70555,0,81,2,4,
70556,0,82,1,3,
70557,0,82,0,0,
70558,0,82,0,2,
70559,0,82,0,1,
70560,0,82,0,0,
70561,0,82,1,4,
70562,0,90,27,19,
70563,14,21,1,3,
70564,0,82,0,1,
70565,0,82,0,1,
70566,0,82,0,2,
70567,0,82,0,0,
70568,0,82,2,6,
70569,30,22,13,11,
70570,0,82,1,4,
70571,40,22,3,7,
70572,0,82,2,6,
70573,0,82,1,3,
70574,0,82,0,1,
70575,0,81,0,3,
70576,0,82,4,6,
70577,0,82,3,7,
70578,0,82,4,7,
70579,0,82,0,2,
70580,0,82,0,0,
70581,0,82,1,2,
70582,0,41,74,14,
70583,0,81,10,10,
70584,0,82,57,25,
70585,0,82,0,1,
70586,0,82,0,0,
70587,0,81,13,12,
70588,0,82,0,0,
70589,0,82,0,2,
70590,0,82,1,4,
70591,0,81,54,25,
70592,33,22,27,15,
70593,0,82,0,1,
70594,0,82,4,6,
70595,0,82,3,5,
70596,31,22,11,10,
70597,9,21,0,2,
70598,55,23,1,4,
70599,22,22,9,17,
70600,0,90,29,18,
70601,80,24,1,4,
70602,0,82,0,2,
70603,0,82,0,2,
70604,50,24,12,12,
70605,0,71,52,25,
70606,12,21,0,2,
70607,0,82,0,1,
70608,11,21,0,2,
70609,0,82,0,2,
70610,0,71,6,8,
70611,0,82,0,1,
70612,0,41,85,13,
70613,61,23,4,5,
70614,22,22,22,16,
70615,0,81,2,5,
70616,0,90,74,15,
70617,0,82,1,6,
70618,82,24,1,3,
70619,0,82,0,2,
70620,28,22,17,12,
70621,0,82,2,5,
70622,89,24,6,9,
70623,0,82,0,1,
70624,0,82,0,1,
70625,9,21,74,17,
70626,0,82,0,5,
70627,27,22,5,5,
70628,47,22,9,7,
70629,0,82,1,3,
70630,21,22,0,2,
70631,33,22,4,5,
70632,15,22,30,20,
70633,0,82,1,4,
70634,0,82,0,0,
70635,0,82,0,2,
70636,0,82,15,15,
70637,0,82,0,3,
70638,0,82,0,0,
70639,29,23,1,3,
70640,0,82,0,0,
70641,0,82,0,1,
70642,0,41,70,17,
70643,0,82,4,7,
70644,0,82,1,4,
70645,0,82,0,2,
70646,0,82,0,3,
70647,0,82,6,11,
70648,0,82,0,1,
70649,9,21,3,8,
70650,0,82,0,2,
70651,0,82,1,2,
70652,57,23,6,5,
70653,0,82,2,5,
70654,70,22,15,13,
70655,0,82,1,4,
70656,0,82,0,1,
70657,0,41,47,32,
70658,10,21,3,8,
70659,0,82,0,1,
70660,0,82,0,1,
70661,0,82,0,1,
70662,0,82,4,7,
70663,0,41,65,18,
70664,0,82,0,1,
70665,0,81,18,17,
70666,55,23,7,7,
70667,0,81,11,10,
70668,0,82,0,1,
70669,0,82,0,1,
70670,0,82,0,1,
70671,0,81,0,2,
70672,0,82,0,0,
70673,29,22,9,8,
70674,33,22,3,5,
70675,0,31,7,10,
70676,0,82,0,4,
70677,0,82,0,0,
70678,42,22,4,8,
70679,0,82,0,1,
70680,25,22,16,12,
70681,0,43,69,17,
70682,86,24,3,4,
70683,64,23,1,2,
70684,0,82,1,2,
70685,82,23,4,5,
70686,0,82,0,1,
70687,0,41,54,27,
70688,50,21,1,5,
70689,27,22,6,7,
70690,0,82,0,2,
70691,0,82,0,0,
70692,0,82,0,2,
70693,66,23,10,11,
70694,0,41,78,19,
70695,0,82,1,4,
70696,0,82,0,4,
70697,0,82,0,0,
70698,0,82,1,3,
70699,0,82,0,3,
70700,0,82,0,1,
70701,0,82,0,3,
70702,0,82,1,3,
70703,0,82,0,2,
70704,95,24,2,5,
70705,0,82,0,1,
70706,0,41,10,15,
70707,0,82,0,2,
70708,0,90,86,10,
70709,0,82,1,5,
70710,98,24,3,5,
70711,71,24,32,16,
70712,0,82,0,1,
70713,0,82,0,0,
70714,42,22,15,19,
70715,0,52,33,24,
70716,0,82,0,0,
70717,57,23,7,6,
70718,0,82,0,2,
70719,0,82,0,3,
70720,0,41,12,10,
70721,0,41,88,12,
70722,0,82,0,0,
70723,0,82,4,8,
70724,33,22,10,9,
70725,30,22,19,11,
70726,0,82,3,6,
70727,0,82,0,1,
70728,0,82,0,1,
70729,0,82,1,4,
70730,0,82,0,1,
70731,0,82,0,3,
70732,0,82,0,2,
70733,0,41,7,11,
70734,0,41,12,9,
70735,0,82,0,0,
70736,0,82,0,3,
70737,0,82,2,4,
70738,59,23,0,4,
70739,0,82,19,25,
70740,27,22,67,24,
70741,0,82,0,0,
70742,0,82,0,1,
70743,0,82,0,4,
70744,9,21,0,2,
70745,9,21,16,19,
70746,0,82,0,1,
70747,0,90,56,24,
70748,0,82,0,2,
70749,52,22,5,5,
70750,98,24,4,6,
70751,0,71,32,22,
70752,0,41,87,12,
70753,0,82,0,0,
70754,0,41,78,16,
70755,39,22,3,5,
70756,0,82,0,1,
70757,47,22,10,8,
70758,22,22,50,22,
70759,50,22,14,10,
70760,0,82,2,5,
70761,23,22,57,21,
70762,34,22,8,9,
70763,35,22,14,10,
70764,0,82,0,0,
70765,0,82,1,4,
70766,0,82,0,2,
70767,0,81,1,3,
70768,0,82,0,1,
70769,0,41,76,16,
70770,0,82,0,2,
70771,0,90,6,12,
70772,0,82,0,3,
70773,18,21,15,23,
70774,0,90,50,28,
70775,14,21,0,4,
70776,0,82,2,6,
70777,0,81,5,7,
70778,0,82,0,1,
70779,0,82,0,1,
70780,28,22,7,9,
70781,26,22,7,7,
70782,0,82,0,0,
70783,0,82,0,1,
70784,0,82,1,2,
70785,0,82,0,0,
70786,0,81,17,19,
70787,0,82,3,8,
70788,4,21,7,7,
70789,55,23,2,3,
70790,54,23,6,7,
70791,22,22,0,4,
70792,76,23,3,5,
70793,0,43,25,20,
70794,0,82,0,3,
70795,0,81,0,1,
70796,0,82,0,1,
70797,8,21,6,8,
70798,15,22,0,3,
70799,0,82,0,4,
70800,0,82,7,9,
70801,0,81,0,3,
70802,25,22,18,15,
70803,0,82,0,0,
70804,80,24,5,6,
70805,0,82,0,1,
70806,0,82,0,3,
70807,11,21,7,11,
70808,83,24,3,4,
70809,0,82,0,2,
70810,0,82,0,1,
70811,0,82,4,8,
70812,0,82,6,9,
70813,0,90,80,12,
70814,0,82,0,1,
70815,0,90,80,20,
70816,64,23,12,8,
70817,28,22,1,3,
70818,0,82,0,2,
70819,14,21,23,20,
70820,30,22,18,13,
70821,93,23,1,5,
70822,0,82,1,4,
70823,0,82,0,1,
70824,0,82,7,8,
70825,0,82,0,3,
70826,0,82,0,1,
70827,0,82,1,7,
70828,0,82,2,6,
70829,44,22,10,9,
70830,52,23,2,5,
70831,0,82,0,3,
70832,34,22,3,4,
70833,0,82,0,2,
70834,0,82,0,2,
70835,0,82,7,13,
70836,0,82,0,1,
70837,72,23,6,6,
70838,0,82,0,2,
70839,0,82,4,11,
70840,0,82,0,1,
70841,0,41,76,12,
70842,0,41,86,10,
70843,0,82,0,0,
70844,0,41,63,21,
70845,0,82,2,4,
70846,0,82,0,0,
70847,41,22,4,10,
70848,0,82,0,2,
70849,0,41,15,11,
70850,0,82,0,0,
70851,0,71,10,11,
70852,0,41,77,15,
70853,0,41,58,22,
70854,0,82,0,0,
70855,17,21,20,17,
70856,0,41,79,14,
70857,11,21,5,7,
70858,0,82,0,1,
70859,35,22,3,6,
70860,33,22,1,3,
70861,4,22,3,7,
70862,34,22,12,11,
70863,0,41,86,11,
70864,20,22,8,7,
70865,49,22,1,2,
70866,53,23,6,6,
70867,0,82,0,1,
70868,27,22,25,20,
70869,0,71,7,7,
70870,17,21,3,12,
70871,0,82,0,2,
70872,0,82,0,0,
70873,0,82,0,1,
70874,0,82,0,0,
70875,0,82,0,0,
70876,0,31,1,5,
70877,0,82,18,17,
70878,0,82,0,1,
70879,21,22,42,20,
70880,12,21,41,20,
70881,0,82,0,2,
70882,0,71,8,8,
70883,0,82,0,0,
70884,39,22,2,4,
70885,0,82,1,4,
70886,0,82,1,3,
70887,0,82,0,0,
70888,0,82,0,1,
70889,0,82,0,1,
70890,0,82,0,0,
70891,0,82,0,2,
70892,0,82,0,0,
70893,0,81,0,2,
70894,0,82,0,0,
70895,0,82,0,0,
70896,24,22,55,22,
70897,0,82,0,0,
70898,0,71,56,23,
70899,0,82,0,1,
70900,0,82,0,0,
70901,84,23,4,5,
70902,0,11,54,26,
70903,67,24,12,11,
70904,0,82,2,4,
70905,0,82,1,3,
70906,0,82,2,5,
70907,55,23,4,6,
70908,0,82,0,0,
70909,0,82,0,2,
70910,0,82,26,24,
70911,0,11,0,0,
70912,0,41,64,21,
70913,13,22,32,15,
70914,0,82,0,3,
70915,0,82,0,0,
70916,0,82,0,2,
70917,95,24,0,3,
70918,21,22,46,21,
70919,52,23,3,4,
70920,0,82,3,8,
70921,29,22,20,20,
70922,0,90,34,20,
70923,11,21,7,8,
70924,0,82,0,1,
70925,0,82,0,0,
70926,56,23,5,8,
70927,0,82,0,3,
70928,1,21,11,11,
70929,95,24,2,5,
70930,43,22,14,9,
70931,0,52,9,9,
70932,0,82,0,0,
70933,0,41,67,20,
70934,0,41,75,16,
70935,0,52,76,17,
70936,0,82,0,1,
70937,0,82,7,9,
70938,47,22,1,4,
70939,0,41,78,20,
70940,13,21,1,3,
70941,21,22,5,7,
70942,0,82,4,8,
70943,0,82,0,2,
70944,0,82,5,12,
70945,55,23,8,8,
70946,0,82,1,4,
70947,0,82,0,0,
70948,15,22,49,20,
70949,0,71,0,2,
70950,0,41,9,10,
70951,0,82,0,1,
70952,23,22,13,8,
70953,0,82,0,2,
70954,0,82,0,1,
70955,6,21,0,3,
70956,56,23,5,10,
70957,0,82,0,3,
70958,1,21,7,19,
70959,0,82,1,4,
70960,0,82,0,3,
70961,0,41,82,11,
70962,0,82,0,4,
70963,0,82,0,2,
70964,0,82,0,1,
70965,0,82,0,1,
70966,48,22,11,8,
70967,44,22,16,9,
70968,0,82,0,0,
70969,0,81,2,4,
70970,0,82,0,0,
70971,0,90,80,14,
70972,5,21,63,17,
70973,18,21,6,7,
70974,0,82,0,3,
70975,35,22,13,8,
70976,0,82,0,2,
70977,0,11,0,4,
70978,0,81,2,4,
70979,0,41,31,21,
70980,0,82,0,2,
70981,18,22,1,4,
70982,0,82,0,2,
70983,0,81,17,13,
70984,0,82,1,2,
70985,0,82,0,0,
70986,0,82,0,1,
70987,27,22,8,7,
70988,0,82,0,2,
70989,0,82,1,3,
70990,61,22,1,4,
70991,0,82,2,4,
70992,0,82,0,0,
70993,0,52,40,21,
70994,0,81,11,10,
70995,33,22,15,9,
70996,0,82,0,2,
70997,0,82,0,1,
70998,0,82,0,1,
70999,49,22,17,13,
71000,0,41,71,18,
71001,0,82,1,2,
71002,0,90,57,22,
71003,51,23,5,6,
71004,0,82,2,6,
71005,0,11,3,8,
71006,0,82,0,1,
71007,0,82,31,21,
71008,0,82,0,1,
71009,0,82,0,5,
71010,0,82,0,1,
71011,0,41,25,15,
71012,0,90,70,17,
71013,0,82,2,5,
71014,0,82,70,20,
71015,0,82,3,10,
71016,4,21,4,8,
71017,0,82,1,3,
71018,0,82,0,6,
71019,0,82,0,0,
71020,0,82,0,3,
71021,8,22,63,23,
71022,0,82,1,3,
71023,0,82,0,1,
71024,0,71,8,9,
71025,0,82,0,2,
71026,8,21,28,20,
71027,0,41,67,18,
71028,0,41,79,16,
71029,26,22,2,4,
71030,94,24,0,2,
71031,78,23,2,4,
71032,0,82,0,0,
71033,0,82,2,7,
71034,0,82,0,2,
71035,0,52,58,26,
71036,0,82,0,1,
71037,0,82,0,0,
71038,59,23,6,7,
71039,0,82,0,1,
71040,65,23,5,6,
71041,38,22,9,8,
71042,59,23,8,7,
71043,0,82,1,4,
71044,0,71,5,9,
71045,0,82,0,4,
71046,62,23,6,8,
71047,0,82,0,2,
71048,0,82,0,0,
71049,0,82,0,0,
71050,0,82,0,1,
71051,0,41,32,17,
71052,0,41,70,21,
71053,0,82,0,1,
71054,0,41,77,12,
71055,0,71,4,13,
71056,1,21,8,9,
71057,0,82,0,2,
71058,0,82,11,13,
71059,0,82,0,1,
71060,0,11,2,7,
71061,0,82,0,1,
71062,0,82,0,0,
71063,0,82,0,0,
71064,0,82,5,10,
71065,0,41,64,16,
71066,0,82,0,1,
71067,0,82,2,5,
71068,49,22,13,9,
71069,0,82,0,0,
71070,0,82,0,2,
71071,0,82,0,1,
71072,0,82,0,1,
71073,0,82,0,1,
71074,0,82,0,0,
71075,34,22,29,22,
71076,0,82,0,2,
71077,0,82,3,7,
71078,0,82,0,5,
71079,0,90,27,23,
71080,26,22,18,12,
71081,0,52,14,12,
71082,65,21,21,18,
71083,32,22,5,6,
71084,0,82,1,3,
71085,45,22,1,3,
71086,0,81,28,18,
71087,100,24,4,5,
71088,0,82,26,21,
71089,0,82,3,7,
71090,0,82,15,31,
71091,0,82,0,1,
71092,0,82,0,2,
71093,0,82,0,1,
71094,0,82,0,4,
71095,0,81,0,1,
71096,17,21,26,19,
71097,0,90,66,18,
71098,0,81,18,13,
71099,56,23,1,3,
71100,0,82,0,1,
71101,0,82,0,2,
71102,0,82,1,4,
71103,18,21,2,4,
71104,0,41,83,11,
71105,0,82,0,1,
71106,0,82,4,7,
71107,1,21,29,20,
71108,0,82,3,4,
71109,0,11,9,12,
71110,0,82,0,1,
71111,0,82,0,1,
71112,0,82,2,4,
71113,0,82,0,2,
71114,0,82,0,2,
71115,0,52,44,19,
71116,0,82,20,17,
71117,0,82,0,2,
71118,0,81,3,8,
71119,0,52,67,18,
71120,0,82,0,3,
71121,0,82,1,3,
71122,17,21,2,4,
71123,0,11,7,11,
71124,32,22,4,4,
71125,0,82,0,2,
71126,0,82,0,1,
71127,34,22,1,4,
71128,81,23,4,5,
71129,0,82,0,4,
71130,0,82,3,8,
71131,26,22,14,16,
71132,0,71,6,17,
71133,0,81,65,23,
71134,41,22,14,12,
71135,0,82,1,2,
71136,49,22,13,9,
71137,0,82,0,0,
71138,0,41,35,22,
71139,0,82,0,1,
71140,0,82,0,2,
71141,0,82,0,1,
71142,0,41,48,23,
71143,0,82,1,6,
71144,23,22,19,12,
71145,0,82,1,4,
71146,0,82,0,4,
71147,0,82,2,4,
71148,0,82,0,3,
71149,26,22,33,25,
71150,0,71,26,21,
71151,0,95,3,8,
71152,0,90,73,21,
71153,0,71,70,21,
71154,31,22,38,21,
71155,0,41,23,15,
71156,37,22,10,8,
71157,0,82,0,1,
71158,57,23,10,8,
71159,0,82,0,1,
71160,0,41,65,20,
71161,0,82,0,1,
71162,0,82,0,1,
71163,0,82,2,4,
71164,0,82,0,1,
71165,0,82,0,0,
71166,0,41,78,13,
71167,0,82,3,8,
71168,0,41,86,10,
71169,71,23,9,9,
71170,0,41,70,15,
71171,0,52,14,11,
71172,0,82,0,1,
71173,0,41,20,17,
71174,95,24,2,3,
71175,0,11,37,25,
71176,0,41,41,18,
71177,0,82,1,6,
71178,0,82,0,0,
71179,0,82,0,0,
71180,0,82,0,0,
71181,49,22,14,10,
71182,0,41,84,12,
71183,0,82,1,3,
71184,0,82,0,0,
71185,0,82,0,2,
71186,0,82,0,2,
71187,0,81,4,6,
71188,0,82,0,1,
71189,0,71,2,5,
71190,38,22,7,7,
71191,0,82,0,1,
71192,0,82,0,1,
71193,0,82,0,1,
71194,19,21,4,13,
71195,0,82,0,1,
71196,46,22,35,22,
71197,0,82,0,1,
71198,0,82,1,3,
71199,35,22,6,6,
71200,0,82,0,4,
71201,0,82,0,1,
71202,43,22,2,5,
71203,44,22,4,5,
71204,3,21,89,10,
71205,0,82,0,0,
71206,0,82,0,2,
71207,0,82,3,6,
71208,0,82,1,4,
71209,0,82,9,9,
71210,0,82,0,2,
71211,0,71,0,1,
71212,0,82,2,6,
71213,4,21,6,12,
71214,12,21,26,22,
71215,0,81,11,13,
71216,34,22,6,9,
71217,0,82,0,2,
71218,22,22,14,18,
71219,0,90,3,9,
71220,0,41,18,16,
71221,0,71,4,5,
71222,0,82,29,20,
71223,0,82,0,0,
71224,16,21,0,4,
71225,0,82,0,1,
71226,0,82,0,1,
71227,43,22,3,5,
71228,0,82,0,1,
71229,0,82,0,2,
71230,0,41,82,13,
71231,69,23,7,7,
71232,0,82,0,1,
71233,46,22,1,3,
71234,64,23,5,7,
71235,0,81,2,4,
71236,0,43,70,19,
71237,0,82,0,1,
71238,0,82,0,2,
71239,16,21,0,1,
71240,0,82,0,2,
71241,0,82,0,0,
71242,39,22,12,8,
71243,0,41,85,11,
71244,0,82,0,2,
71245,0,82,0,1,
71246,0,82,0,1,
71247,0,90,73,22,
71248,21,22,35,20,
71249,0,82,0,3,
71250,22,21,9,16,
71251,13,21,12,21,
71252,0,82,0,1,
71253,8,21,16,15,
71254,0,11,0,0,
71255,0,82,0,1,
71256,0,82,0,0,
71257,0,41,32,21,
71258,0,82,0,3,
71259,0,82,0,0,
71260,0,82,0,2,
71261,40,22,5,6,
71262,0,82,0,1,
71263,50,22,29,25,
71264,0,82,0,0,
71265,0,81,35,23,
71266,36,22,12,9,
71267,0,43,65,22,
71268,0,82,0,2,
71269,12,21,14,13,
71270,0,82,1,4,
71271,0,82,0,1,
71272,0,82,1,5,
71273,0,81,12,15,
71274,58,23,31,18,
71275,12,21,14,13,
71276,0,41,71,19,
71277,6,21,82,15,
71278,0,81,0,4,
71279,13,22,17,18,
71280,0,82,0,0,
71281,0,71,0,5,
71282,22,22,13,18,
71283,0,82,0,0,
71284,0,82,0,3,
71285,0,82,0,0,
71286,0,82,0,3,
71287,37,22,6,12,
71288,23,22,11,11,
71289,0,82,0,1,
71290,0,82,1,5,
71291,0,82,2,6,
71292,0,82,0,0,
71293,0,90,74,17,
71294,0,82,0,1,
71295,0,82,0,0,
71296,95,24,2,4,
71297,0,82,0,1,
71298,0,82,0,1,
71299,32,22,2,4,
71300,0,71,0,1,
71301,0,82,0,2,
71302,0,81,4,5,
71303,0,82,3,5,
71304,0,82,0,0,
71305,0,82,0,2,
71306,74,23,3,4,
71307,0,82,0,1,
71308,0,82,0,0,
71309,0,82,0,2,
71310,0,41,81,21,
71311,0,41,82,12,
71312,35,22,24,24,
71313,0,82,0,2,
71314,0,82,1,3,
71315,0,82,0,1,
71316,0,82,5,9,
71317,0,82,0,1,
71318,0,82,0,0,
71319,0,82,0,1,
71320,71,23,1,3,
71321,0,52,56,23,
71322,69,23,4,8,
71323,85,24,3,5,
71324,0,82,0,1,
71325,13,21,0,2,
71326,0,82,1,4,
71327,95,24,1,4,
71328,0,82,1,3,
71329,81,24,0,3,
71330,0,82,0,2,
71331,11,21,35,17,
71332,0,82,3,8,
71333,0,82,3,9,
71334,32,22,5,9,
71335,0,41,81,14,
71336,0,82,0,2,
71337,0,11,0,1,
71338,0,82,1,3,
71339,0,82,0,0,
71340,0,82,0,1,
71341,0,82,1,2,
71342,0,82,1,4,
71343,0,82,1,3,
71344,17,21,1,5,
71345,1,21,71,20,
71346,0,82,0,2,
71347,0,82,1,4,
71348,0,82,0,1,
71349,40,22,18,11,
71350,38,22,0,3,
71351,0,82,1,2,
71352,67,23,7,6,
71353,0,82,0,0,
71354,0,82,0,3,
71355,0,82,0,0,
71356,48,22,1,4,
71357,0,82,0,2,
71358,0,82,0,4,
71359,0,82,0,2,
71360,0,82,0,3,
71361,39,22,7,7,
71362,0,82,0,2,
71363,0,82,0,1,
71364,74,23,6,7,
71365,0,82,3,6,
71366,61,23,0,3,
71367,0,42,75,17,
71368,0,71,4,7,
71369,0,82,4,9,
71370,0,82,0,0,
71371,0,82,0,0,
71372,0,82,0,2,
71373,2,21,7,12,
71374,0,82,0,3,
71375,0,82,0,3,
71376,0,82,0,2,
71377,0,82,0,2,
71378,0,82,4,8,
71379,0,82,0,2,
71380,0,82,0,3,
71381,0,82,2,6,
71382,0,82,0,2,
71383,0,82,0,1,
71384,26,22,7,8,
71385,0,82,0,0,
71386,0,82,0,3,
71387,0,82,0,1,
